Lev.YearMonth;HÑmtstÑlle;HÑmtstÑlle Gatuadress;HÑmtstÑlle Ort;HÑmtstÑlle MÑrkning;Artikel;RODkod;RodKodbeskr;EWCkod;Farligt avfall;Kvantitet kg
202304;05119557    Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus vÑg;Gîteborg;FNI - VAK Miljîstation;1899 Blandskrot;R4;R4 Recycled, incl metal scrap;200140;NEJ;109
202304;05119557    Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus vÑg;Gîteborg;FNI - VAK Miljîstation;18019 Kontorselektronik;R4;R4 Recycled, incl metal scrap;160213;JA;137
202304;0468777      Volvo Personvagnar AB (Gîteborg);Gustaf Larssons vÑg;Gîteborg;Rest. Hive Food Market kundnr: 0468777;3285 FTI Metallfîrp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;50
202304;05122775    Volvo Personvagnar AB (Gîteborg);Gustaf Larssons VÑg;Gîteborg;SAAN;3285 FTI Metallfîrp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;5
202304;03879145    Volvo Personvagnar AB (Gîteborg);John Bunyans vÑg 4;Gîteborg;PV Byggnad PVôL;1899 Blandskrot;R4;R4 Recycled, incl metal scrap;200140;NEJ;2 100
202304;05645072    Volvo Personvagnar AB (Gîteborg);Assar Gabrielssons vÑg. RA;Gîteborg;RA FNI 3 Sîdra;3283 FTI Plastfîrp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;40
202304;05645072    Volvo Personvagnar AB (Gîteborg);Assar Gabrielssons vÑg. RA;Gîteborg;RA FNI 3 Sîdra;3284 FTI Pappersfîrp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;40
202304;0447268      Volvo Personvagnar AB (Gîteborg);N/A;Gîteborg;HÑllered Bilar, kundnr: 0447268;1882 Miljîbeh.Bilkarosser Mix Opressad;R4;R4 Recycled, incl metal scrap;200140;NEJ;2 940
202304;0447250      Volvo Personvagnar AB (Gîteborg);N/A;Gîteborg;PV Bilar, kundnr: 0447250;1882 Miljîbeh.Bilkarosser Mix Opressad;R4;R4 Recycled, incl metal scrap;200140;NEJ;19 620
202304;0476374      Volvo Personvagnar AB (Gîteborg);N/A;Gîteborg;PVS Design, kundnr: 0476374;1899 Blandskrot;R4;R4 Recycled, incl metal scrap;200140;NEJ;852
202304;0476374      Volvo Personvagnar AB (Gîteborg);N/A;Gîteborg;PVS Design, kundnr: 0476374;18019 Kontorselektronik;R4;R4 Recycled, incl metal scrap;160213;JA;3 638
202304;0447193      Volvo Personvagnar AB (Gîteborg);N/A;Gîteborg;PVô, kundnr: 0447193;1875 Komplext skrot fîr fragm;R4;R4 Recycled, incl metal scrap;120199;NEJ;16 042
202304;05250022    Volvo Personvagnar AB (Gîteborg);Parkering PVBL;Gîteborg;Batlab Steg 3;1899 Blandskrot;R4;R4 Recycled, incl metal scrap;170405;NEJ;760
202304;05190673    Volvo Personvagnar AB (Gîteborg);Rîra ByvÑg;Gîteborg;CWT2;1899 Blandskrot;R4;R4 Recycled, incl metal scrap;170405;NEJ;2 400
202304;0477752      Volvo Personvagnar AB (Gîteborg);TLA Norra;Gîteborg;UtstÑllningar, kundnr: 0477752;1875 Komplext skrot fîr fragm;R4;R4 Recycled, incl metal scrap;120199;NEJ;2 000
202304;0469601      Volvo Personvagnar AB (Gîteborg);TLE;Gîteborg;TLE, kundnr: 0469601;1875 Komplext skrot fîr fragm;R4;R4 Recycled, incl metal scrap;120199;NEJ;3 110
202304;0447201      Volvo Personvagnar AB (Gîteborg);TunnelvÑgen, G5 FîrrÜd 101;Gîteborg;PV èV GèRD, kundnr: 0447201;758 Kopparkabel, bilkablage;R4;R4 Recycled, incl metal scrap;160214;NEJ;1 420
202304;0447201      Volvo Personvagnar AB (Gîteborg);TunnelvÑgen, G5 FîrrÜd 101;Gîteborg;PV èV GèRD, kundnr: 0447201;1875 Komplext skrot fîr fragm;R4;R4 Recycled, incl metal scrap;120199;NEJ;15 700
202304;0447201      Volvo Personvagnar AB (Gîteborg);TunnelvÑgen, G5 FîrrÜd 101;Gîteborg;PV èV GèRD, kundnr: 0447201;3024 Litiumbatterier;R4;R4 Recycled, incl metal scrap;160605;NEJ;101
202304;0447201      Volvo Personvagnar AB (Gîteborg);TunnelvÑgen, G5 FîrrÜd 101;Gîteborg;PV èV GèRD, kundnr: 0447201;3715 ôvriga lampor < 60 cm;R4;R4 Recycled, incl metal scrap;160215;JA;96
202304;0447201      Volvo Personvagnar AB (Gîteborg);TunnelvÑgen, G5 FîrrÜd 101;Gîteborg;PV èV GèRD, kundnr: 0447201;18019 Kontorselektronik;R4;R4 Recycled, incl metal scrap;160213;JA;1 246
202304;0447201      Volvo Personvagnar AB (Gîteborg);TunnelvÑgen, G5 FîrrÜd 101;Gîteborg;PV èV GèRD, kundnr: 0447201;18041 Bilelektronik;R4;R4 Recycled, incl metal scrap;160213;JA;1 390
202304;05314943    Volvo Personvagnar AB (Gîteborg);UtrustningsvÑgen;Gîteborg;Project - TUN Etapp 2;4652 Betong armerad KM, bygg & riv;R4;R4 Recycled, incl metal scrap;170904;NEJ;12 950
202304;0468793      Volvo Personvagnar AB (Gîteborg);VAK / Gunnar Engellaus vÑg 8;Gîteborg;The Melting Pot och The Bikery;3285 FTI Metallfîrp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;35
202304;0178863      Volvo Personvagnar AB (Gîteborg);Volvo Jakobs vÑg;Gîteborg;PVH, kundnr: 0178863;3285 FTI Metallfîrp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;5
202304;0468785      Volvo Personvagnar AB (Gîteborg);Volvo Jakobs vÑg 3;Gîteborg;Rest. Hîjden, kundnr: 0468785;3285 FTI Metallfîrp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;40
202304;04363347    Volvo Personvagnar AB (Gîteborg);Volvo Jakobs VÑg/PVD Norra;Gîteborg;Rest. The Harvest (Volvo PVD);3285 FTI Metallfîrp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;70
202304;03764123    Volvo Personvagnar AB (Gîteborg);Assar Gabrielssons VÑg;Gîteborg;Chang i Polestar-huset;3292 FTI Glas ofÑrgat fîrp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;30
202304;03764123    Volvo Personvagnar AB (Gîteborg);Assar Gabrielssons VÑg;Gîteborg;Chang i Polestar-huset;3293 FTI Glas fÑrgat fîrp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;10
202304;0468801      Volvo Personvagnar AB (Gîteborg);Assar Gabrielssons vÑg 5;Gîteborg;Rest. Jacob, kundnr: 0468801;3293 FTI Glas fÑrgat fîrp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;10
202304;05456355    Volvo Personvagnar AB (Gîteborg);DesignvÑgen;Gîteborg;PV Miljî 1;3292 FTI Glas ofÑrgat fîrp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;5
202304;05456355    Volvo Personvagnar AB (Gîteborg);DesignvÑgen;Gîteborg;PV Miljî 1;3293 FTI Glas fÑrgat fîrp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;5
202304;0185512      Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus;Gîteborg;Rest. Emma, kundnr: 0185512;3293 FTI Glas fÑrgat fîrp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;10
202304;0468777      Volvo Personvagnar AB (Gîteborg);Gustaf Larssons vÑg;Gîteborg;Rest. Hive Food Market kundnr: 0468777;3292 FTI Glas ofÑrgat fîrp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;70
202304;0468777      Volvo Personvagnar AB (Gîteborg);Gustaf Larssons vÑg;Gîteborg;Rest. Hive Food Market kundnr: 0468777;3293 FTI Glas fÑrgat fîrp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;35
202304;05122775    Volvo Personvagnar AB (Gîteborg);Gustaf Larssons VÑg;Gîteborg;SAAN;3292 FTI Glas ofÑrgat fîrp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;5
202304;05122775    Volvo Personvagnar AB (Gîteborg);Gustaf Larssons VÑg;Gîteborg;SAAN;3293 FTI Glas fÑrgat fîrp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;10
202304;05250022    Volvo Personvagnar AB (Gîteborg);Parkering PVBL;Gîteborg;Batlab Steg 3;3692 Gips;R5;R5 Recycled, incl metal scrap;170802;NEJ;550
202304;0283077      Volvo Personvagnar AB (Gîteborg);PVRS Riskskjul Dîda dalen;Gîteborg;PV Styckegods Farligt Avfall;3952 Emulsionskoncentrat;R5;R5 Recycled, incl metal scrap;130105;JA;2 430
202304;04133906    Volvo Personvagnar AB (Gîteborg);PVèV GÜrden, Rîra ByvÑg;Gîteborg;PVèV Office Waste;3292 FTI Glas ofÑrgat fîrp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;5
202304;04133906    Volvo Personvagnar AB (Gîteborg);PVèV GÜrden, Rîra ByvÑg;Gîteborg;PVèV Office Waste;3293 FTI Glas fÑrgat fîrp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;5
202304;05190673    Volvo Personvagnar AB (Gîteborg);Rîra ByvÑg;Gîteborg;CWT2;3692 Gips;R5;R5 Recycled, incl metal scrap;170802;NEJ;3 300
202304;05190673    Volvo Personvagnar AB (Gîteborg);Rîra ByvÑg;Gîteborg;CWT2;3913 Konstruktionsmaterial, bygg & riv;R5;R5 Recycled, incl metal scrap;170904;NEJ;3 050
202304;05668033    Volvo Personvagnar AB (Gîteborg);TunnelvÑgen;Gîteborg;Project - WPO PV Renovation;8262 Gips, bygg & riv;R5;R5 Recycled, incl metal scrap;170802;NEJ;1 600
202304;0447201      Volvo Personvagnar AB (Gîteborg);TunnelvÑgen, G5 FîrrÜd 101;Gîteborg;PV èV GèRD, kundnr: 0447201;3292 FTI Glas ofÑrgat fîrp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;10
202304;0447201      Volvo Personvagnar AB (Gîteborg);TunnelvÑgen, G5 FîrrÜd 101;Gîteborg;PV èV GèRD, kundnr: 0447201;3293 FTI Glas fÑrgat fîrp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;10
202304;05314943    Volvo Personvagnar AB (Gîteborg);UtrustningsvÑgen;Gîteborg;Project - TUN Etapp 2;4269 Schaktmassor KM, bygg & riv;R5;R5 Recycled, incl metal scrap;170504;NEJ;95 150
202304;0468793      Volvo Personvagnar AB (Gîteborg);VAK / Gunnar Engellaus vÑg 8;Gîteborg;The Melting Pot och The Bikery;3292 FTI Glas ofÑrgat fîrp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;35
202304;0468793      Volvo Personvagnar AB (Gîteborg);VAK / Gunnar Engellaus vÑg 8;Gîteborg;The Melting Pot och The Bikery;3293 FTI Glas fÑrgat fîrp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;15
202304;0178863      Volvo Personvagnar AB (Gîteborg);Volvo Jakobs vÑg;Gîteborg;PVH, kundnr: 0178863;3292 FTI Glas ofÑrgat fîrp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;5
202304;0178863      Volvo Personvagnar AB (Gîteborg);Volvo Jakobs vÑg;Gîteborg;PVH, kundnr: 0178863;3293 FTI Glas fÑrgat fîrp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;5
202304;0468785      Volvo Personvagnar AB (Gîteborg);Volvo Jakobs vÑg 3;Gîteborg;Rest. Hîjden, kundnr: 0468785;3292 FTI Glas ofÑrgat fîrp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;30
202304;0468785      Volvo Personvagnar AB (Gîteborg);Volvo Jakobs vÑg 3;Gîteborg;Rest. Hîjden, kundnr: 0468785;3293 FTI Glas fÑrgat fîrp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;10
202304;04363347    Volvo Personvagnar AB (Gîteborg);Volvo Jakobs VÑg/PVD Norra;Gîteborg;Rest. The Harvest (Volvo PVD);3292 FTI Glas ofÑrgat fîrp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;5
202304;04363347    Volvo Personvagnar AB (Gîteborg);Volvo Jakobs VÑg/PVD Norra;Gîteborg;Rest. The Harvest (Volvo PVD);3293 FTI Glas fÑrgat fîrp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;5
202304;05249420    Volvo Personvagnar AB (Gîteborg);PV-gatan Batlabs etablering vid PV17;Gîteborg;PV Sprinkler;3958 Spillolja;R9;R9 Recycled, incl metal scrap;130899;JA;54
202304;0283077      Volvo Personvagnar AB (Gîteborg);PVRS Riskskjul Dîda dalen;Gîteborg;PV Styckegods Farligt Avfall;3377 Diesel;R9;R9 Recycled, incl metal scrap;130701;JA;43
202304;0283077      Volvo Personvagnar AB (Gîteborg);PVRS Riskskjul Dîda dalen;Gîteborg;PV Styckegods Farligt Avfall;3958 Spillolja;R9;R9 Recycled, incl metal scrap;130899;JA;31
202304;05066667    Volvo Personvagnar AB (Gîteborg);Volvo Jakobs vÑg;Gîteborg;BrÑnslefîrrÜd 10;3959 Olja fîr Ütervinning;R9;R9 Recycled, incl metal scrap;130205;JA;2 340
202305;0178855      Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus vÑg;Gîteborg;VAK, kundnr: 0178855;3610 TrÑpallar;-1;-1 N/A;-1;NEJ;417
202305;0283077      Volvo Personvagnar AB (Gîteborg);PVRS Riskskjul Dîda dalen;Gîteborg;PV Styckegods Farligt Avfall;3023 Alkaliskt avfall flytande;D9;D9 Without energy recovery;200115;JA;212
202305;05190673    Volvo Personvagnar AB (Gîteborg);Rîra ByvÑg;Gîteborg;CWT2;3230 BrÑnnbart FA, îvrigt;D10;D10 Without energy recovery;170204;JA;1 400
202305;0959346      Volvo Personvagnar AB (Gîteborg);N/A;Gîteborg;TGS, Endast FA,  kundnr: 0959346;3236 HÑrdare, îvriga;D10;D10 Without energy recovery;70214;JA;44
202305;0283077      Volvo Personvagnar AB (Gîteborg);PVRS Riskskjul Dîda dalen;Gîteborg;PV Styckegods Farligt Avfall;3324 Perkloretylen;D10;D10 Without energy recovery;140602;JA;149
202305;05190673    Volvo Personvagnar AB (Gîteborg);Rîra ByvÑg;Gîteborg;CWT2;3352 Aerosoler Isocyanater;D10;D10 Without energy recovery;160504;JA;23
202305;0447193      Volvo Personvagnar AB (Gîteborg);N/A;Gîteborg;PVô, kundnr: 0447193;3547 Pyroteknisk utrustning;D10;D10 Without energy recovery;160110;JA;34
202305;05190673    Volvo Personvagnar AB (Gîteborg);Rîra ByvÑg;Gîteborg;CWT2;3663 Isolering ej Ütervinningsbar;D1;D1 Landfill;170604;NEJ;1 050
202305;05668033    Volvo Personvagnar AB (Gîteborg);TunnelvÑgen;Gîteborg;Project - WPO PV Renovation;3663 Isolering ej Ütervinningsbar;D1;D1 Landfill;170604;NEJ;410
202305;0476374      Volvo Personvagnar AB (Gîteborg);N/A;Gîteborg;PVS Design, kundnr: 0476374;3916 Avfall till deponi, bygg & riv;D1;D1 Landfill;170904;NEJ;4 600
202305;0178855      Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus vÑg;Gîteborg;VAK, kundnr: 0178855;3931 Aerosoler;D10;D10 Without energy recovery;160504;JA;1
202305;0959346      Volvo Personvagnar AB (Gîteborg);N/A;Gîteborg;TGS, Endast FA,  kundnr: 0959346;3931 Aerosoler;D10;D10 Without energy recovery;160504;JA;24
202305;0283077      Volvo Personvagnar AB (Gîteborg);PVRS Riskskjul Dîda dalen;Gîteborg;PV Styckegods Farligt Avfall;3931 Aerosoler;D10;D10 Without energy recovery;160504;JA;82
202305;0959346      Volvo Personvagnar AB (Gîteborg);N/A;Gîteborg;TGS, Endast FA,  kundnr: 0959346;3932 SmÜkemikalier, mindre;D10;D10 Without energy recovery;160506;JA;18
202305;0283077      Volvo Personvagnar AB (Gîteborg);PVRS Riskskjul Dîda dalen;Gîteborg;PV Styckegods Farligt Avfall;3932 SmÜkemikalier, mindre;D10;D10 Without energy recovery;160506;JA;1
202305;0283077      Volvo Personvagnar AB (Gîteborg);PVRS Riskskjul Dîda dalen;Gîteborg;PV Styckegods Farligt Avfall;3030 Bensin;R1;R1 With energy recovery;130702;JA;791
202305;05628151    Volvo Personvagnar AB (Gîteborg);AmazonvÑgen;Gîteborg;VHK;3094 HushÜllsavfall,utsorterat;R1;R1 With energy recovery;200301;NEJ;500
202305;03764123    Volvo Personvagnar AB (Gîteborg);Assar Gabrielssons VÑg;Gîteborg;Chang i Polestar-huset;3094 HushÜllsavfall,utsorterat;R1;R1 With energy recovery;200301;NEJ;901
202305;0185512      Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus;Gîteborg;Rest. Emma, kundnr: 0185512;3094 HushÜllsavfall,utsorterat;R1;R1 With energy recovery;200301;NEJ;480
202305;0468777      Volvo Personvagnar AB (Gîteborg);Gustaf Larssons vÑg;Gîteborg;Rest. Hive Food Market kundnr: 0468777;3094 HushÜllsavfall,utsorterat;R1;R1 With energy recovery;200301;NEJ;1 900
202305;03879145    Volvo Personvagnar AB (Gîteborg);John Bunyans vÑg 4;Gîteborg;PV Byggnad PVôL;3094 HushÜllsavfall,utsorterat;R1;R1 With energy recovery;200301;NEJ;100
202305;05190673    Volvo Personvagnar AB (Gîteborg);Rîra ByvÑg;Gîteborg;CWT2;3094 HushÜllsavfall,utsorterat;R1;R1 With energy recovery;200301;NEJ;400
202305;0178863      Volvo Personvagnar AB (Gîteborg);Volvo Jakobs vÑg;Gîteborg;PVH, kundnr: 0178863;3094 HushÜllsavfall,utsorterat;R1;R1 With energy recovery;200301;NEJ;1 980
202305;04363347    Volvo Personvagnar AB (Gîteborg);Volvo Jakobs VÑg/PVD Norra;Gîteborg;Rest. The Harvest (Volvo PVD);3094 HushÜllsavfall,utsorterat;R1;R1 With energy recovery;200301;NEJ;1 273
202305;05190673    Volvo Personvagnar AB (Gîteborg);Rîra ByvÑg;Gîteborg;CWT2;3160 TrÑavfall mÜlat, bygg & riv;R1;R1 With energy recovery;170201;NEJ;7 900
202305;05668033    Volvo Personvagnar AB (Gîteborg);TunnelvÑgen;Gîteborg;Project - WPO PV Renovation;3160 TrÑavfall mÜlat, bygg & riv;R1;R1 With energy recovery;170201;NEJ;1 660
202305;0959346      Volvo Personvagnar AB (Gîteborg);N/A;Gîteborg;TGS, Endast FA,  kundnr: 0959346;3221 FÑrg-, lack-, limavfall;R1;R1 With energy recovery;80409;JA;59
202305;0283077      Volvo Personvagnar AB (Gîteborg);PVRS Riskskjul Dîda dalen;Gîteborg;PV Styckegods Farligt Avfall;3222 FÑrg-, lack-, limavfall;R1;R1 With energy recovery;80112;NEJ;575
202305;0959346      Volvo Personvagnar AB (Gîteborg);N/A;Gîteborg;TGS, Endast FA,  kundnr: 0959346;3224 FÑrgavfall, pumpbart;R1;R1 With energy recovery;80111;JA;379
202305;05751532    Volvo Personvagnar AB (Mîlndal);èlegÜrdsgatan 5;Mîlndal;Projekt Limtester, ABB TestCentre;3236 HÑrdare, îvriga;R1;R1 With energy recovery;70214;JA;266
202305;05358114    Volvo Personvagnar AB (Gîteborg);Assar Gabrielssons vÑg;Gîteborg;Byggnad RB;3283 FTI Plastfîrp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;50
202305;05358114    Volvo Personvagnar AB (Gîteborg);Assar Gabrielssons vÑg;Gîteborg;Byggnad RB;3284 FTI Pappersfîrp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;85
202305;0959346      Volvo Personvagnar AB (Gîteborg);N/A;Gîteborg;TGS, Endast FA,  kundnr: 0959346;3320 Isocyanater;R1;R1 With energy recovery;80501;JA;15
202305;0447177      Volvo Personvagnar AB (Gîteborg);Miljîstation 1;Gîteborg;RA 1:an;3969 PET/PP Plastband;R13;R13 Recycled, incl metal scrap;200139;NEJ;3 060
202305;0447177      Volvo Personvagnar AB (Gîteborg);Miljîstation 1;Gîteborg;RA 1:an;3601 TrÑavfall, omÜlat;R1;R1 With energy recovery;200138;NEJ;36 680
202305;0469510      Volvo Personvagnar AB (Gîteborg);Miljîstation 2;Gîteborg;RA 2:an;3601 TrÑavfall, omÜlat;R1;R1 With energy recovery;200138;NEJ;30 780
202305;05295142    Volvo Personvagnar AB (Gîteborg);John Bunyans vÑg;Gîteborg;KarosslÜdor PVLG;3602 TrÑavfall, mÜlat;R1;R1 With energy recovery;200138;NEJ;11 650
202305;03879145    Volvo Personvagnar AB (Gîteborg);John Bunyans vÑg 4;Gîteborg;PV Byggnad PVôL;3602 TrÑavfall, mÜlat;R1;R1 With energy recovery;200138;NEJ;7 600
202305;0469601      Volvo Personvagnar AB (Gîteborg);TLE;Gîteborg;TLE, kundnr: 0469601;3602 TrÑavfall, mÜlat;R1;R1 With energy recovery;200138;NEJ;9 900
202305;0469510      Volvo Personvagnar AB (Gîteborg);Miljîstation 2;Gîteborg;RA 2:an;3602 TrÑavfall, mÜlat;R1;R1 With energy recovery;200138;NEJ;7 580
202305;0178855      Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus vÑg;Gîteborg;VAK, kundnr: 0178855;3654 HushÜllsavfall fîr sortering;R1;R1 With energy recovery;200301;NEJ;2 790
202305;0469510      Volvo Personvagnar AB (Gîteborg);Miljîstation 2;Gîteborg;RA 2:an;3654 HushÜllsavfall fîr sortering;R1;R1 With energy recovery;200301;NEJ;1 460
202305;0283077      Volvo Personvagnar AB (Gîteborg);PVRS Riskskjul Dîda dalen;Gîteborg;PV Styckegods Farligt Avfall;3732 Absorbenter, trasor &;R1;R1 With energy recovery;150202;JA;120
202305;0283077      Volvo Personvagnar AB (Gîteborg);PVRS Riskskjul Dîda dalen;Gîteborg;PV Styckegods Farligt Avfall;3743 FÑrg,- lack-, limburkar;R1;R1 With energy recovery;80111;JA;3
202305;05190673    Volvo Personvagnar AB (Gîteborg);Rîra ByvÑg;Gîteborg;CWT2;3743 FÑrg,- lack-, limburkar;R1;R1 With energy recovery;80111;JA;31
202305;0283077      Volvo Personvagnar AB (Gîteborg);PVRS Riskskjul Dîda dalen;Gîteborg;PV Styckegods Farligt Avfall;3752 Lîsningsmedel;R1;R1 With energy recovery;140603;JA;895
202305;0959346      Volvo Personvagnar AB (Gîteborg);N/A;Gîteborg;TGS, Endast FA,  kundnr: 0959346;3765 RidÜvatten;R1;R1 With energy recovery;80114;NEJ;4 760
202305;03791647    Volvo Personvagnar AB (Gîteborg);Assar Gabrielssons vÑg 9;Gîteborg;Byggnad VB;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;1 340
202305;05119540    Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus vÑg;Gîteborg;VAK Godsmottagning;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;120
202305;0178855      Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus vÑg;Gîteborg;VAK, kundnr: 0178855;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;270
202305;0469536      Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus vÑg 2;Gîteborg;Volvohallen, kundnr: 0469536;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;160
202305;0469528      Volvo Personvagnar AB (Gîteborg);Gustaf Larssons vÑg 12;Gîteborg;SAA, kundnr: 0469528;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;390
202305;0447177      Volvo Personvagnar AB (Gîteborg);Miljîstation 1;Gîteborg;RA 1:an;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;5 900
202305;03725918    Volvo Personvagnar AB (Gîteborg);N/A;Gîteborg;TGS  FÑrglabb;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;470
202305;01654250    Volvo Personvagnar AB (Gîteborg);PVV;Gîteborg;PVV, kundnr: 01654250;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;680
202305;0477745      Volvo Personvagnar AB (Gîteborg);SAB;Gîteborg;SAB, kundnr: 0477745;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;540
202305;0469619      Volvo Personvagnar AB (Gîteborg);TLA;Gîteborg;TLA, kundnr: 0469619;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;60
202305;0469601      Volvo Personvagnar AB (Gîteborg);TLE;Gîteborg;TLE, kundnr: 0469601;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;480
202305;0447201      Volvo Personvagnar AB (Gîteborg);TunnelvÑgen, G5 FîrrÜd 101;Gîteborg;PV èV GèRD, kundnr: 0447201;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;11 780
202305;05336987    Volvo Personvagnar AB (Gîteborg);PressvÑgen/VÑster om TLA;Gîteborg;MîbelfîrrÜd WPO;3909 BrÑnnbart grovt/îverstort;R1;R1 With energy recovery;160199;NEJ;1 150
202305;05552054    Volvo Personvagnar AB (Gîteborg);PVTR TunnelvÑgen;Gîteborg;PV - TP3-4 Elektrifiering;3909 BrÑnnbart grovt/îverstort;R1;R1 With energy recovery;160199;NEJ;480
202305;0447201      Volvo Personvagnar AB (Gîteborg);TunnelvÑgen, G5 FîrrÜd 101;Gîteborg;PV èV GèRD, kundnr: 0447201;3909 BrÑnnbart grovt/îverstort;R1;R1 With energy recovery;160199;NEJ;5 600
202305;05190673    Volvo Personvagnar AB (Gîteborg);Rîra ByvÑg;Gîteborg;CWT2;3163 Plast, Bygg och rivning;R11;R11 Recycled, incl metal scrap;170203;NEJ;720
